   4.2600000e+02   1.7600000e+02  -2.4220000e+01  -6.4650000e+01             NaN             NaN             NaN   4.3000000e+01   3.2000000e+00             NaN   1.0000000e+01   4.7976599e+00   7.8000000e+01
   6.6500000e+02   2.0000000e+01  -2.6580000e+01  -6.6030000e+01             NaN             NaN             NaN   4.1900000e+01   3.8000000e+00             NaN   1.0000000e+01   4.9999893e+00   7.9000000e+01
   6.6500000e+02   2.0000000e+01  -2.6580000e+01  -6.6030000e+01             NaN             NaN             NaN   4.5300000e+01   3.2000000e+00             NaN   1.0000000e+01   4.9999893e+00   8.0000000e+01
   6.6500000e+02   2.0000000e+01  -2.6580000e+01  -6.6030000e+01             NaN             NaN             NaN   4.9800000e+01   3.4000000e+00             NaN   1.0000000e+01   4.9999893e+00   8.1000000e+01
   7.6600000e+02   1.0900000e+02  -2.3010000e+01  -6.6050000e+01             NaN             NaN             NaN   3.6800000e+01   3.2000000e+00             NaN   1.0000000e+01   4.9993405e+00   8.2000000e+01
   8.2000000e+02   1.4800000e+02  -2.2750000e+01  -6.5900000e+01             NaN             NaN             NaN   3.9600000e+01   3.2000000e+00             NaN   1.0000000e+00   4.9991880e+00   8.3000000e+01
   1.0240000e+03   1.2700000e+02  -2.3150000e+01  -6.5780000e+01             NaN             NaN             NaN   5.2300000e+01   3.2000000e+00             NaN   1.0000000e+01   4.9541890e+00   8.4000000e+01
   1.1000000e+03   8.5000000e+01  -2.3150000e+01  -6.5780000e+01             NaN             NaN             NaN   5.1300000e+01   3.2000000e+00             NaN   1.0000000e+00   4.9287512e+00   8.5000000e+01
   1.1260000e+03   9.6000000e+01  -2.3150000e+01  -6.5780000e+01             NaN             NaN             NaN   5.0300000e+01   3.2000000e+00             NaN   1.0000000e+00   4.9287512e+00   8.6000000e+01
   1.2700000e+03   1.2300000e+02  -2.3020000e+01  -6.6080000e+01             NaN             NaN             NaN   3.7300000e+01   3.2000000e+00             NaN   1.0000000e+01   1.1543357e+00   8.7000000e+01
   1.3410000e+03   6.1000000e+01  -2.3880000e+01  -6.5460000e+01             NaN             NaN             NaN   4.6100000e+01   3.2000000e+00             NaN   1.0000000e+01   1.2297687e+00   8.8000000e+01
   1.3430000e+03   6.2000000e+01  -2.3020000e+01  -6.6080000e+01             NaN             NaN             NaN   4.5500000e+01   4.2000000e+00             NaN   1.0000000e+01   1.1543357e+00   8.9000000e+01
   1.3650000e+03   6.5000000e+01  -2.2740000e+01  -6.5900000e+01             NaN             NaN             NaN   4.1100000e+01   3.7000000e+00             NaN   1.0000000e+01   1.0000000e+00   9.0000000e+01
   1.3730000e+03   5.6000000e+01  -2.3880000e+01  -6.5460000e+01             NaN             NaN             NaN   4.3300000e+01   3.2000000e+00             NaN   1.0000000e+00   1.0000000e+00   9.1000000e+01
